period,drL_Boris,drL_RK4,drL_SPPINN
758,8.702335715267318e-15,2.1183818981005748e-05,0.008834934330457076
759,7.977141072328375e-15,2.121176740764656e-05,0.008960976484662054
760,7.433245090124167e-15,2.1239715838457244e-05,0.008439786915618263
761,7.795842411593639e-15,2.1267664272893898e-05,0.008723451799273998
762,7.977141072328375e-15,2.129561271077523e-05,0.008165658726430366
763,7.614543750858903e-15,2.1323561152282535e-05,0.008127945433339735
764,7.614543750858903e-15,2.1351509597415812e-05,0.007958499082932972
765,7.614543750858903e-15,2.137945804635636e-05,0.007427951704058499
766,8.15843973306311e-15,2.1407406500010675e-05,0.007578438560155122
767,7.795842411593639e-15,2.143535495638447e-05,0.0068477921168196764
768,7.977141072328375e-15,2.1463303417472026e-05,0.006851033296611028
769,7.977141072328375e-15,2.1491251881460366e-05,0.006411410003261483
770,7.251946429389432e-15,2.1519200349255976e-05,0.005949265542064369
771,7.070647768654696e-15,2.1547148821040156e-05,0.005941615874673829
772,6.526751786450488e-15,2.1575097296812906e-05,0.005151430287889351
773,6.345453125715753e-15,2.1603045775486435e-05,0.005198064422598988
774,6.1641544649810174e-15,2.163099425887373e-05,0.004557683170311924
775,6.1641544649810174e-15,2.1658942745343103e-05,0.004232642467947017
776,6.88934910791996e-15,2.168689123616364e-05,0.004065303275398755
777,7.795842411593639e-15,2.171483973115405e-05,0.0033356635520463956
778,7.251946429389432e-15,2.174278822886394e-05,0.0034207925492394484
779,7.070647768654696e-15,2.1770736731287592e-05,0.0026816239567986574
780,6.526751786450488e-15,2.179868523751852e-05,0.0025440386932624928
781,6.345453125715753e-15,2.1826633747194118e-05,0.00224101765493789
782,7.070647768654696e-15,2.185458226085829e-05,0.001681087293781291
783,7.251946429389432e-15,2.1882530778329734e-05,0.00179201916488378
784,7.795842411593639e-15,2.191047929942715e-05,0.00107101651983296
785,8.883634376002054e-15,2.1938427824694432e-05,0.0011448501414028987
786,8.883634376002054e-15,2.1966376353043795e-05,0.0007533291311555563
787,8.883634376002054e-15,2.1994324885563025e-05,0.00044629914635804373
788,8.883634376002054e-15,2.202227342062044e-05,0.0005643958312356028
789,9.246231697471526e-15,2.2050221960754214e-05,2.628036720720275e-05
790,9.246231697471526e-15,2.2078170505057858e-05,0.0002511493962757937
791,8.702335715267318e-15,2.2106119052080983e-05,0.00016586977833207462
792,9.246231697471526e-15,2.2134067603092678e-05,0.0001739074784887194
793,9.971426340410469e-15,2.216201615827424e-05,6.932040420154808e-05
794,1.033402366187994e-14,2.2189964718169574e-05,0.00044019281544528465
795,9.06493303673679e-15,2.2217913280603084e-05,2.886332400764599e-07
796,9.427530358206262e-15,2.2245861847206464e-05,0.0003745578623346442
797,9.06493303673679e-15,2.2273810417073217e-05,8.108400794592697e-05
798,8.339738393797847e-15,2.230175899056595e-05,7.983870142542285e-06
799,9.608829018940997e-15,2.232970756895374e-05,0.00010513080698436843
800,9.246231697471526e-15,2.2357656150967506e-05,0.0004300539211640117
801,9.608829018940997e-15,2.238560473624465e-05,0.00015734599317619274
802,9.790127679675733e-15,2.241355332551036e-05,0.0007100941404823938
803,9.427530358206262e-15,2.2441501918583343e-05,0.0007403194421839177
804,9.427530358206262e-15,2.24694505156449e-05,0.0009288764727965776
805,9.246231697471526e-15,2.2497399116332426e-05,0.0014733904651590053
806,8.702335715267318e-15,2.2525347721189823e-05,0.001344559700467123
807,8.339738393797847e-15,2.2553296329310596e-05,0.0020743420730493355
808,7.795842411593639e-15,2.2581244942145135e-05,0.0020586703324589908
809,8.339738393797847e-15,2.2609193557699155e-05,0.0025029365787016967
810,8.521037054532582e-15,2.263714217742304e-05,0.0029691880457462082
811,9.06493303673679e-15,2.2665090800047708e-05,0.0030014781042913526
812,8.339738393797847e-15,2.2693039426660942e-05,0.0037970272975417036
813,8.339738393797847e-15,2.272098805726275e-05,0.0037401785878921623
814,8.521037054532582e-15,2.2748936691671828e-05,0.0043734593346552155
815,7.977141072328375e-15,2.277688532988818e-05,0.00468719584843557
816,8.339738393797847e-15,2.2804833971911803e-05,0.00487223296059481
817,8.339738393797847e-15,2.28327826171988e-05,0.005609739018472358
818,8.521037054532582e-15,2.286073126683697e-05,0.005521908361282361
819,8.339738393797847e-15,2.2888679920645002e-05,0.00625018999605329
820,8.15843973306311e-15,2.2916628577897715e-05,0.006363180817691869
821,8.339738393797847e-15,2.2944577238776397e-05,0.006670282236324422
822,9.06493303673679e-15,2.297252590400625e-05,0.007233220115779429
823,8.883634376002054e-15,2.3000474573587266e-05,0.007127447924622338
824,9.427530358206262e-15,2.3028423245706468e-05,0.007841965189741791
825,9.06493303673679e-15,2.3056371921089044e-05,0.007739126138984802
826,9.06493303673679e-15,2.3084320601185385e-05,0.008121359869086487
827,8.883634376002054e-15,2.3112269284726402e-05,0.008420152494461559
828,9.246231697471526e-15,2.3140217972618584e-05,0.008310386209055892
829,9.246231697471526e-15,2.3168166663411546e-05,0.00890256609466517
830,8.883634376002054e-15,2.3196115357467884e-05,0.008602622670844702
831,7.977141072328375e-15,2.3224064056600586e-05,0.009003920786956433
832,8.15843973306311e-15,2.3252012759721858e-05,0.008991391514618313
833,8.702335715267318e-15,2.3279961465743906e-05,0.008891518320797338
834,8.339738393797847e-15,2.3307910176298424e-05,0.009269061093058261
835,7.977141072328375e-15,2.3335858890478913e-05,0.008819642891784
836,7.795842411593639e-15,2.3363807607378884e-05,0.009181954696235511
837,8.15843973306311e-15,2.339175632863002e-05,0.008861204603946371
838,7.795842411593639e-15,2.3419705054051028e-05,0.00878453207784419
839,9.246231697471526e-15,2.3447653783823202e-05,0.008886518090329412
840,9.06493303673679e-15,2.347560251685875e-05,0.008355650059111874
841,8.521037054532582e-15,2.3503551253520274e-05,0.008625904935402086
842,8.521037054532582e-15,2.3531499992901278e-05,0.008049035470036079
843,8.339738393797847e-15,2.355944873663345e-05,0.00800736864428545
844,8.339738393797847e-15,2.3587397484898087e-05,0.00781551771483652
845,8.702335715267318e-15,2.3615346236969996e-05,0.007281531714031424
846,7.977141072328375e-15,2.364329499266788e-05,0.0074184887029859
847,8.15843973306311e-15,2.3671243751991736e-05,0.006676842124297526
848,8.15843973306311e-15,2.369919251548546e-05,0.006678648280868347
849,8.702335715267318e-15,2.3727141282423862e-05,0.0062218705578308865
850,9.427530358206262e-15,2.3755090052988235e-05,0.005763084528103211
851,1.0152725001145205e-14,2.3783038827903775e-05,0.005743771802169327
852,1.0152725001145205e-14,2.3810987606082693e-05,0.004952231399761853
853,1.0515322322614677e-14,2.3838936387887583e-05,0.005000180701071082
854,1.0152725001145205e-14,2.3866885173681042e-05,0.004350683501814092
855,9.427530358206262e-15,2.3894833963825672e-05,0.00403542763221155
856,1.0152725001145205e-14,2.3922782757414976e-05,0.003860106349784939
857,1.033402366187994e-14,2.3950731553542457e-05,0.003138855713507073
858,1.0696620983349412e-14,2.3978680354565007e-05,0.003227777257964449
859,1.0877919644084148e-14,2.400662915903223e-05,0.002488994614292116
860,1.1421815626288356e-14,2.4034577967488024e-05,0.002366296200740991
861,1.250960759069677e-14,2.406252677920719e-05,0.002060322786327916
862,1.287220491216624e-14,2.4090475595277527e-05,0.0015172079890908104
863,1.3053503572900977e-14,2.4118424415336438e-05,0.0016337131308654528
864,1.3416100894370448e-14,2.414637323865872e-05,0.0009224769400259082
865,1.3959996876574656e-14,2.417432206524438e-05,0.0010141197782977398
866,1.4866490180248335e-14,2.4202270896543803e-05,0.0006252766720316676
867,1.5047788840983072e-14,2.4230219730562708e-05,0.00034097732780471166
868,1.46851915195136e-14,2.4258168569476676e-05,0.0004654767305645584
869,1.46851915195136e-14,2.4286117412016617e-05,0.00010770342945910621
870,1.46851915195136e-14,2.431406625872643e-05,0.00018769276728562137
871,1.4866490180248335e-14,2.434201510924351e-05,0.00022135058620388297
872,1.46851915195136e-14,2.436996396302397e-05,0.00020410329707188973
873,1.4866490180248335e-14,2.4397912820792997e-05,9.329464400167025e-05
874,1.4866490180248335e-14,2.4425861682369298e-05,0.00044178086615765294
875,1.5047788840983072e-14,2.445381054793417e-05,1.391237544743732e-05
876,1.5229087501717807e-14,2.4481759416762417e-05,0.0003489286769600772
877,1.4141295537309392e-14,2.4509708290123132e-05,3.138585791713973e-05
878,1.4503892858778863e-14,2.4537657166384623e-05,4.684731555770107e-05
879,1.46851915195136e-14,2.456560604717858e-05,2.65272609707261e-05
880,1.4141295537309392e-14,2.459355493087332e-05,0.0005185887906716595
881,1.3234802233635712e-14,2.462150381837533e-05,0.0002599242157547478
882,1.287220491216624e-14,2.464945270986591e-05,0.000831857950823932
883,1.287220491216624e-14,2.4677401605888953e-05,0.0008654244807609621
884,1.250960759069677e-14,2.470535050499408e-05,0.001075546966241698
885,1.250960759069677e-14,2.4733299407725174e-05,0.0016230665364535394
886,1.3053503572900977e-14,2.4761248314988738e-05,0.0015079879432247912
887,1.287220491216624e-14,2.4789197226240872e-05,0.002249053975267776
888,1.3053503572900977e-14,2.4817146140212487e-05,0.002234480232248215
889,1.3053503572900977e-14,2.484509505835397e-05,0.002694939604669671
890,1.2690906251431506e-14,2.487304397921493e-05,0.0031568238845699507
891,1.2328308929962035e-14,2.490099290460836e-05,0.0032003617436200016
892,1.287220491216624e-14,2.4928941833809062e-05,0.003997428384735892
893,1.287220491216624e-14,2.4956890767179632e-05,0.003939258863774713
894,1.287220491216624e-14,2.4984839704720074e-05,0.004581022015984527
895,1.1784412947757827e-14,2.5012788644979993e-05,0.004883824530603676
896,1.1965711608492563e-14,2.504073758977238e-05,0.0050759023708525685
897,1.1421815626288356e-14,2.5068686538734633e-05,0.005804813495506675
898,1.1059218304818884e-14,2.5096635490416368e-05,0.005713367705691507
899,1.1603114287023092e-14,2.5124584447174466e-05,0.006441181938553796
900,1.2147010269227299e-14,2.5152533406652045e-05,0.0065385237816565
901,1.2147010269227299e-14,2.5180482370662087e-05,0.006847510248830862
902,1.250960759069677e-14,2.5208431337935506e-05,0.00739303461483299
903,1.250960759069677e-14,2.52363803086536e-05,0.007281800056980605
904,1.250960759069677e-14,2.526432928299767e-05,0.00798691575303201
905,1.2690906251431506e-14,2.52922782622368e-05,0.007866223232683442
906,1.2690906251431506e-14,2.5320227245464503e-05,0.008245058450931824
907,1.3053503572900977e-14,2.5348176231049087e-05,0.00852037380856474
908,1.3416100894370448e-14,2.5376125220440945e-05,0.008404060281663532
909,1.3416100894370448e-14,2.540407421400267e-05,0.00897921051668602
910,1.377869821583992e-14,2.543202321119037e-05,0.008661930763433518
911,1.377869821583992e-14,2.5459972213091833e-05,0.009055165902298922
912,1.3597399555105184e-14,2.5487921217712778e-05,0.009016846916484344
913,1.3416100894370448e-14,2.5515870227228787e-05,0.008910346910196916
914,1.3234802233635712e-14,2.554381924018947e-05,0.009265715922086151
915,1.287220491216624e-14,2.5571768256776124e-05,0.008802008105062688
916,1.2328308929962035e-14,2.5599717276444857e-05,0.0091528099055527
917,1.2690906251431506e-14,2.5627666299739565e-05,0.008808050154773423
918,1.2147010269227299e-14,2.5655615327204138e-05,0.008725766780418942
919,1.2147010269227299e-14,2.568356435938248e-05,0.008803800023788638
920,1.250960759069677e-14,2.5711513394824196e-05,0.008263720499382558
921,1.287220491216624e-14,2.573946243443578e-05,0.008520663597732443
922,1.250960759069677e-14,2.5767411477492042e-05,0.007925299059724975
923,1.250960759069677e-14,2.579536052489947e-05,0.00788001188839971
924,1.250960759069677e-14,2.5823309575388975e-05,0.007666189113866681
925,1.287220491216624e-14,2.5851258630592244e-05,0.007129392146573009
926,1.3416100894370448e-14,2.587920768887759e-05,0.007253131630123941
927,1.3053503572900977e-14,2.5907156751695406e-05,0.006501287200448639
928,1.377869821583992e-14,2.5935105817776597e-05,0.00650210379458921
929,1.287220491216624e-14,2.5963054886939864e-05,0.006028870569829713
930,1.3416100894370448e-14,2.5991003959910405e-05,0.005574144090363791
931,1.432259419804413e-14,2.601895303705081e-05,0.0055436535488842375
932,1.46851915195136e-14,2.6046902118904986e-05,0.00475165763489321
933,1.5047788840983072e-14,2.607485120474773e-05,0.0048014076369147715
934,1.432259419804413e-14,2.610280029258476e-05,0.004143649562354638
935,1.432259419804413e-14,2.613074938567945e-05,0.0038388511102874544
936,1.3959996876574656e-14,2.615869848149362e-05,0.0036561384015569155
937,1.432259419804413e-14,2.618664758147766e-05,0.0029441384974741025
938,1.432259419804413e-14,2.6214596686175465e-05,0.003037299904829654
939,1.4141295537309392e-14,2.624254579359275e-05,0.0022997757366021083
940,1.432259419804413e-14,2.6270494904998606e-05,0.0021925035814876694
941,1.3234802233635712e-14,2.6298444019667837e-05,0.001884186105733428
942,1.3597399555105184e-14,2.632639313941343e-05,0.0013585838556674722
943,1.3053503572900977e-14,2.63543422622411e-05,0.001481000978597487
944,1.3053503572900977e-14,2.6382291388876043e-05,0.0007802792124054391
945,1.2147010269227299e-14,2.6410240518411763e-05,0.0008900468815959789
946,1.1421815626288356e-14,2.6438189653205148e-05,0.0005044109680869367
947,1.0877919644084148e-14,2.646613879053671e-05,0.00024327139504563171
948,1.124051696555362e-14,2.6494087931856845e-05,0.00037435275193645375
949,1.1784412947757827e-14,2.652203707716555e-05,0.00018082705570164804
950,1.1421815626288356e-14,2.654998622610023e-05,0.0001325691871996127
951,1.1784412947757827e-14,2.657793537829828e-05,0.00026813721036097256
952,1.1603114287023092e-14,2.6605884534847504e-05,0.0002255095584393395
953,1.1421815626288356e-14,2.6633833695385297e-05,0.00010848394674367033
954,1.0515322322614677e-14,2.666178285991166e-05,0.0004343989068825345
955,1.124051696555362e-14,2.6689732027701396e-05,3.624659796474504e-05
956,9.971426340410469e-15,2.671768119893581e-05,0.0003144594840352151
957,9.608829018940997e-15,2.6745630374702692e-05,2.6895417315605296e-05
958,1.0152725001145205e-14,2.677357955482074e-05,0.00011007702193865831
959,1.033402366187994e-14,2.680152873838346e-05,6.031901384891625e-05
960,1.1059218304818884e-14,2.682947792502826e-05,0.0006148548887391935
961,1.1059218304818884e-14,2.6857427115842928e-05,0.0003701082125339624
962,1.124051696555362e-14,2.6885376309377076e-05,0.0009606524257549888
963,1.1059218304818884e-14,2.6913325507262394e-05,0.0009972252228121086
964,1.1059218304818884e-14,2.6941274709498877e-05,0.0012284481400875993
965,1.0515322322614677e-14,2.6969223915542634e-05,0.0017782962265805416
966,1.1059218304818884e-14,2.6997173125212363e-05,0.0016766117323278465
967,1.0515322322614677e-14,2.702512233796417e-05,0.002428152612395818
968,1.0696620983349412e-14,2.7053071554885847e-05,0.002414241709700312
969,1.033402366187994e-14,2.708102077615869e-05,0.002890195429935221
970,1.0152725001145205e-14,2.7108969999969716e-05,0.003346983734901413
971,1.0152725001145205e-14,2.7136919229400998e-05,0.0034012415741560696
972,1.0877919644084148e-14,2.7164868461914358e-05,0.004198907494809602
973,1.124051696555362e-14,2.7192817698053694e-05,0.004138945743392659
974,1.1421815626288356e-14,2.7220766937637702e-05,0.004788364126733632
975,1.1421815626288356e-14,2.724871618121028e-05,0.0050795703231046145
976,1.2147010269227299e-14,2.727666542859013e-05,0.005278080468347786
977,1.1784412947757827e-14,2.7304614678508164e-05,0.005997514327273615
978,1.1784412947757827e-14,2.7332563934046455e-05,0.005902015567962609
979,1.250960759069677e-14,2.736051319266682e-05,0.006628527169179357
980,1.2328308929962035e-14,2.738846245527576e-05,0.006709725229121868
981,1.1784412947757827e-14,2.741641172169197e-05,0.007020004837750971
982,1.1784412947757827e-14,2.744436099119026e-05,0.007547410771009165
983,1.1784412947757827e-14,2.7472310264858412e-05,0.007430376381377508
984,1.1784412947757827e-14,2.7500259542515142e-05,0.008125368222910753
985,1.1421815626288356e-14,2.7528208825610827e-05,0.007986564065903704
986,1.1421815626288356e-14,2.75561581107008e-05,0.008361513610202933
987,1.1603114287023092e-14,2.758410739996064e-05,0.008612937116140354
988,1.0696620983349412e-14,2.7612056693027754e-05,0.008489893240077222
989,1.0515322322614677e-14,2.7640005989539542e-05,0.00904751204313867
990,1.1603114287023092e-14,2.76679552898586e-05,0.00871290534256936
991,1.1784412947757827e-14,2.7695904594891427e-05,0.009097762638427246
992,1.1421815626288356e-14,2.772385390300633e-05,0.009033594042774824
993,1.1603114287023092e-14,2.7751803214928504e-05,0.008920470312797526
994,1.1965711608492563e-14,2.777975253065795e-05,0.00925346394741172
995,1.1784412947757827e-14,2.780770184983207e-05,0.008775736758605856
996,1.1784412947757827e-14,2.7835651172450864e-05,0.009114926829936683
997,1.1784412947757827e-14,2.7863600498695634e-05,0.00874645779291549
998,1.1965711608492563e-14,2.789154982947287e-05,0.008658755640815414
999,1.124051696555362e-14,2.791949916369478e-05,0.008712972602217215
1000,1.1784412947757827e-14,2.7947448501905257e-05,0.00816417269788217
