period,dI1_Boris,dI1_RK4,dI1_SPPINN
44,0.0028646683802638516,6.765313288946519e-14,0.002392455813408377
45,0.0029295872127213115,6.213042816379457e-14,0.013442407918076178
46,0.0029944934280572598,6.765313288946519e-14,0.0005995597752469663
47,0.003059386746739996,4.556231398678268e-14,0.01234582320023464
48,0.0031242668891549807,5.108501871245331e-14,0.004362336286927077
49,0.0031891335760024678,4.556231398678268e-14,0.0050928943523804735
50,0.0032539865278115063,5.6607723438123935e-14,0.011897643220476354
51,0.0033188254653817597,7.317583761513582e-14,0.0003643666066992052
52,0.0033836501094742315,6.765313288946519e-14,0.013823933548723445
53,0.003448460180822312,7.869854234080645e-14,0.0019720807435345635
54,0.003513255400325072,6.765313288946519e-14,0.008085820273606147
55,0.0035780354889312876,7.869854234080645e-14,0.009603336794139482
56,0.0036428001675786886,7.869854234080645e-14,0.0009985848288820173
57,0.0037075491574369594,4.556231398678268e-14,0.014257436738790792
58,0.0037722821796316013,4.556231398678268e-14,0.00035187674380915364
59,0.0038369989552991626,6.765313288946519e-14,0.01091292058556764
60,0.0039016992058026213,5.6607723438123935e-14,0.006910703891678096
61,0.003966382652444206,5.6607723438123935e-14,0.0032805859717823503
62,0.004031049016724964,3.4516904535441425e-14,0.013579749089673082
63,0.004095698020007873,4.556231398678268e-14,0.00025039471948530014
64,0.004160329383943092,4.556231398678268e-14,0.01314112340739797
65,0.004224942830125552,6.765313288946519e-14,0.0042318811969225
66,0.004289538080310346,4.556231398678268e-14,0.006132209402210485
67,0.004354114856351971,5.6607723438123935e-14,0.011894498913959516
68,0.00441867288002761,4.556231398678268e-14,0.0002573364719101074
69,0.004483211873346396,3.4516904535441425e-14,0.014428954766811265
70,0.004547731558361647,4.556231398678268e-14,0.001976848882626787
71,0.004612231657170862,2.347149508410017e-14,0.00911676398168941
72,0.004676711892081399,3.4516904535441425e-14,0.009459666917947558
73,0.00474117198521285,4.556231398678268e-14,0.0017972460591895282
74,0.004805611659027211,6.765313288946519e-14,0.014578946215417166
75,0.004870030636030659,4.556231398678268e-14,0.0004907075905652718
76,0.004934428638828783,6.765313288946519e-14,0.011777125310264088
77,0.004998805390005077,5.6607723438123935e-14,0.006648045592192152
78,0.005063160612253492,6.765313288946519e-14,0.004133527284013068
79,0.005127494028488889,6.765313288946519e-14,0.01356799623433815
80,0.005191805361570896,5.6607723438123935e-14,8.850889704632797e-07
81,0.00525609433456901,4.556231398678268e-14,0.013705750611836346
82,0.005320360670652132,6.765313288946519e-14,0.0038901181131539143
83,0.005384604092933938,4.556231398678268e-14,0.006908477513692804
84,0.00544882432480424,7.869854234080645e-14,0.011550951980747511
85,0.005513021089674939,8.974395179214771e-14,0.0005823398855494119
86,0.005577194111046302,7.869854234080645e-14,0.014607169569753452
87,0.005641343112484864,7.869854234080645e-14,0.0016081366909927056
88,0.005705467817833301,6.765313288946519e-14,0.009697239081940487
89,0.005769567950768602,7.869854234080645e-14,0.008836838268640422
90,0.005833643235387485,6.765313288946519e-14,0.0021460910458587757
91,0.005897693395554715,6.765313288946519e-14,0.01434333471102158
92,0.005961718155499553,5.6607723438123935e-14,0.00015149149465764253
93,0.00602571723955067,7.869854234080645e-14,0.012072831212809242
94,0.006089690372003601,5.6607723438123935e-14,0.005841427706483027
95,0.006153637277374789,7.869854234080645e-14,0.004452833782508708
96,0.006217557680224858,5.6607723438123935e-14,0.012954806275931577
97,0.006281451305269068,6.765313288946519e-14,0.00025675750529315533
98,0.006345317877366271,6.765313288946519e-14,0.01367153821592976
99,0.006409157121386362,6.765313288946519e-14,0.0030234956739590563
100,0.006472968762453282,7.869854234080645e-14,0.00714955193129553
101,0.00653675252569097,6.765313288946519e-14,0.010654482672715637
102,0.006600508136366958,6.765313288946519e-14,0.0004459836482289253
103,0.006664235319947594,4.556231398678268e-14,0.014248640906119712
104,0.00672793380203177,5.6607723438123935e-14,0.0008145614999601007
105,0.00679160330821838,5.6607723438123935e-14,0.009823521211018824
106,0.006855243564393497,1.2426085632758913e-14,0.0077948715321318075
107,0.0069188542963658775,7.869854234080645e-14,0.0021522619211456723
108,0.006982435230132049,5.6607723438123935e-14,0.01371592166267708
109,0.007045986091931538,3.4516904535441425e-14,0.0004471449781443826
110,0.00710950660798178,1.2426085632758913e-14,0.012065453021936163
111,0.007172996504853665,5.6607723438123935e-14,0.0048139997518084
112,0.007236455509007628,1.0078936124348896e-13,0.004601014031956121
113,0.007299883347080829,1.2426085632758913e-14,0.012155156673999657
114,0.007363279746130157,5.6607723438123935e-14,0.0005684237217297789
115,0.007426644432980543,3.4516904535441425e-14,0.013532139906911187
116,0.007489977134733059,3.4516904535441425e-14,0.0021683102000263333
117,0.0075532775786102705,7.869854234080645e-14,0.007417495400475499
118,0.007616545492022519,7.869854234080645e-14,0.00980552204749623
119,0.007679780602468506,3.4516904535441425e-14,0.0004693431590206229
120,0.007742982637568438,7.869854234080645e-14,0.013999022980150629
121,0.007806151325196559,7.869854234080645e-14,0.0002628175204756167
122,0.007869286393182936,5.6607723438123935e-14,0.010170590828733303
123,0.007932387569766315,5.6607723438123935e-14,0.007026884695487717
124,0.007995454583086032,3.4516904535441425e-14,0.002507344708143406
125,0.008058487161568607,5.6607723438123935e-14,0.013394610771412007
126,0.008121485033651602,7.869854234080645e-14,0.0006108334302976059
127,0.008184447928114987,7.869854234080645e-14,0.012438762966474498
128,0.008247375573849188,3.4516904535441425e-14,0.0042446567178568775
129,0.008310267699678358,5.6607723438123935e-14,0.005233631513408579
130,0.008373124034890557,7.869854234080645e-14,0.011811441736299232
131,0.00843594430858607,7.869854234080645e-14,0.0003189690039126071
132,0.008498728250483732,7.869854234080645e-14,0.013874585068295343
133,0.008561475589926827,1.0078936124348896e-13,0.0018846812598009549
134,0.008624186056766731,7.869854234080645e-14,0.008230821279067178
135,0.008686859380987365,1.0078936124348896e-13,0.00949189537839801
136,0.008749495292572648,7.869854234080645e-14,0.001093666478977736
137,0.008812093521749503,7.869854234080645e-14,0.014257994324734112
138,0.008874653799054118,7.869854234080645e-14,0.0003080955405786062
139,0.008937175854868048,7.869854234080645e-14,0.011039935872099962
140,0.008999659420125122,5.6607723438123935e-14,0.0067910459470463804
141,0.009062104225604526,7.869854234080645e-14,0.003410753835589924
142,0.009124510002394726,5.6607723438123935e-14,0.013530078452551395
143,0.009186876481716724,1.0078936124348896e-13,0.00024389928703580778
144,0.00924920339483571,7.869854234080645e-14,0.013230646411867206
145,0.009311490473657506,1.2288018014617148e-13,0.004122283720004533
146,0.009373737449646119,1.2288018014617148e-13,0.006277488411768988
147,0.009435944054751549,1.0078936124348896e-13,0.011802161728358898
148,0.009498110021012163,5.6607723438123935e-14,0.0003130692189126473
149,0.009560235080930238,1.0078936124348896e-13,0.014467216135995966
150,0.009622318966742956,7.869854234080645e-14,0.0018940468040548055
151,0.009684361411085137,7.869854234080645e-14,0.009254858899996539
152,0.009746362146768325,5.6607723438123935e-14,0.00933876305471949
153,0.009808320906891245,5.6607723438123935e-14,0.0018936389310815378
154,0.009870237424397991,1.0078936124348896e-13,0.014560032583989215
155,0.00993211143278492,7.869854234080645e-14,0.000447334395779939
156,0.009993942665504213,7.869854234080645e-14,0.011886835834296892
157,0.010055730856228958,7.869854234080645e-14,0.00651705190650627
158,0.010117475738963603,1.0078936124348896e-13,0.004255778670051725
159,0.010179177047712597,1.0078936124348896e-13,0.013494762970744598
160,0.0102408345167013,1.0078936124348896e-13,3.5403514346951386e-06
161,0.010302447880464341,7.869854234080645e-14,0.013770223207145256
162,0.01036401687360262,7.869854234080645e-14,0.0037690573003127913
163,0.010425541230893766,1.0078936124348896e-13,0.007037827417335837
164,0.010487020687557224,7.869854234080645e-14,0.011434585715367604
165,0.010548454978657803,1.2288018014617148e-13,0.0006305794867788259
166,0.010609843839591675,5.6607723438123935e-14,0.014616486282395709
167,0.010671187006042188,5.6607723438123935e-14,0.0015155109321521739
168,0.01073248421371479,7.869854234080645e-14,0.009813841234178134
169,0.010793735198800917,7.869854234080645e-14,0.008695137149855236
170,0.010854939697293195,7.869854234080645e-14,0.0022324951071308525
171,0.010916097445714427,5.6607723438123935e-14,0.014296037418535676
172,0.010977208180631597,5.6607723438123935e-14,0.00010144984631928627
173,0.011038271638987232,5.6607723438123935e-14,0.012158792495515557
174,0.011099287557547136,7.869854234080645e-14,0.00569606788256773
175,0.011160255673784017,5.6607723438123935e-14,0.004564141834993423
176,0.011221175724993855,5.6607723438123935e-14,0.01285811843058133
177,0.011282047448737724,1.4497099904885398e-13,0.000256585268192787
178,0.0113428705830406,3.4516904535441425e-14,0.013713660353429764
179,0.011403644865684464,5.6607723438123935e-14,0.0028967073591368705
180,0.011464370035180292,3.4516904535441425e-14,0.007268691099278164
181,0.011525045829884426,5.6607723438123935e-14,0.010523194801562072
182,0.011585671988440387,7.869854234080645e-14,0.000496311857101639
183,0.011646248249778878,5.6607723438123935e-14,0.014240443170308835
184,0.01170677435313987,5.6607723438123935e-14,0.0007257246399488771
185,0.011767250037630794,3.4516904535441425e-14,0.009932217163218958
186,0.01182767504288926,3.4516904535441425e-14,0.007649066293343467
187,0.011888049108619143,7.869854234080645e-14,0.0022450086243810258
188,0.011948371974921965,5.6607723438123935e-14,0.013658632383552121
189,0.012008643381877147,1.0078936124348896e-13,0.00048446628589562675
190,0.012068863070094296,1.0078936124348896e-13,0.01214702533054341
191,0.01212903078002838,1.2288018014617148e-13,0.004675970702712171
192,0.012189146252532,7.869854234080645e-14,0.004721945037819923
193,0.01224920922894376,5.6607723438123935e-14,0.01205752060864576
194,0.012309219450248808,1.0078936124348896e-13,0.0005485563280430791
195,0.012369176658315925,1.0078936124348896e-13,0.013574055267354519
196,0.012429080594748801,7.869854234080645e-14,0.002059148123395841
197,0.012488931001482491,1.2288018014617148e-13,0.007548055730368149
198,0.012548727620893865,7.869854234080645e-14,0.009682454969147545
199,0.012608470195426066,7.869854234080645e-14,0.0005433135280178142
200,0.012668158467787323,7.869854234080645e-14,0.013994815306219653
201,0.012727792180840507,5.6607723438123935e-14,0.00019918469050481742
202,0.01278737107780194,3.4516904535441425e-14,0.010290741437031438
203,0.012846894902108849,7.869854234080645e-14,0.006897184879712739
204,0.012906363397308917,5.6607723438123935e-14,0.0026240452690147425
205,0.012965776307369555,5.6607723438123935e-14,0.013344872541564775
206,0.01302513337654535,5.6607723438123935e-14,0.0006192507275417804
207,0.013084434348825804,7.869854234080645e-14,0.012530046484783739
208,0.013143678969150321,5.6607723438123935e-14,0.004128126215334714
209,0.013202866982215308,5.6607723438123935e-14,0.0053751413060081025
210,0.01326199813300435,1.2426085632758913e-14,0.011723733231301601
